Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
La Bucca Restaurant,http://www.labucca.ie,+353(0)18357763,-6.39571340297454,53.5133239348052,Meath,Ashbourne,Republic of Ireland
The Central Bar & Restaurant,http://www.thecentral.ie,+353(0)469027999,-6.68379494753693,53.6510992266215,Meath,Navan,Republic of Ireland
Seatrails,http://www.seatrails.ie/,+353(0)872405071,-8.46160250986566,54.2769079023409,Sligo,Sligo,Republic of Ireland
Tourbiking Ireland,http://www.tourbikingireland.com/,+353(0)18479122,-9.51411966376952,53.8024127483518,Dublin,Dublin,Republic of Ireland
Keanes of Curraheen Bar & Restaurant,http://www.keanesofcurraheen.com,+353(0)667128054,-9.7868713,52.2433588,Kerry,Tralee,Republic of Ireland
Skibbereen Heritage Centre,http://www.skibbheritage.com,+353(0)2840900,-9.27190426965023,51.550874430975,Cork,Skibbereen,Republic of Ireland
Clash Gaelic Games,http://www.clash.ie,+353(0)876408017,-6.14168851799922,53.4374416480545,Dublin,Portmarnock,Republic of Ireland
La Scala,http://www.facebook.com/lascalatralee/?fref=ts,+353(0)667122477,-9.7070733,52.2681745,Kerry,Tralee,Republic of Ireland
Christina's Cafe & Wine Bar,http://www.facebook.com/Christinas-Cafe-Wine-Bar-926697120714525,+353(0)667181857,-9.7062841,52.2691276,Kerry,Tralee,Republic of Ireland
"The Cafe, Ballyseedy Garden Centre",http://www.ballyseedy.ie,+353(0)667192120,-9.64146530353957,52.2572080192752,Kerry,Tralee,Republic of Ireland
Wexford Lavender Farm,http://www.wexfordlavenderfarm.com,+353(0)40221402,-6.2699262844726,52.7363735348697,Wexford,Gorey,Republic of Ireland
Cumann na mBád,https://www.facebook.com/CumannNamBad/info,+353(0)749520024,-8.53457373458036,54.9876684507679,Donegal,Arainn Mhór,Republic of Ireland
Fantastic Flavours Ice Cream Parlour,http://www.fantasticflavours.ie,,-7.847864,51.9533661,Cork,Youghal,Republic of Ireland
Ireland Walk Hike Bike,http://www.irelandwalkhikebike.com,+353(0)667186181,-9.69045568312117,52.2867383443579,Kerry,Tralee,Republic of Ireland
Ireland Walk Hike Bike,http://www.irelandwalkhikebike.com,+353(0)667186181,-9.69031721408077,52.286721526826,Kerry,Tralee,Republic of Ireland
Ireland Walk Hike Bike,http://www.irelandwalkhikebike.com,+353(0)667186181,-9.69031721408077,52.286721526826,Kerry,Tralee,Republic of Ireland
Lilys Bar and Tea Room,http://www.lilysmalin.com,+353(0)749332969,-7.26361326243955,55.2943797684817,Donegal,Malin,Republic of Ireland
Adventure Burren,http://www.adventureburren.com,+353(0)872244569,-9.0551087,53.0382944,Clare,Carron,Republic of Ireland
Westport Cycle Tours,http://www.westportcycletours.com,+353(0)9864833,-9.66671762971805,53.7840052821708,Mayo,Westport,Republic of Ireland
The Kilkenny Way - Ultimate Hurling Experience,http://www.thekilkennyway.com/,+353(0)868171978,-7.251291,52.6515635,Kilkenny,Kilkenny City,Republic of Ireland
The Kilkenny Way - Ultimate Hurling Experience,http://www.thekilkennyway.com,+353(0)567721718,-7.25132855092624,52.6515765175235,Kilkenny,Kilkenny City,Republic of Ireland
GrassRoutes Donegal Town Electric & Hybrid Bike Hire,http://www.grassroutes.ie,+353(0)873915544,-8.11032240117163,54.6538146701443,Donegal,Donegal Town,Republic of Ireland
West End Bar & Restaurant,http://www.westendfenit.ie,+353(0)667136246,-9.8523678027343,52.2822327854676,Kerry,Tralee,Republic of Ireland
Wild Atlantic Ways - Eco Travel Ltd.,http://www.wildatlanticways.ie,+353(0)858888181,-8.49888167865902,54.3267326552191,Sligo,Sligo Town,Republic of Ireland
Hidden Ireland Tours,http://www.hiddenirelandtours.com/,+353(0)646644733,-9.63592442858339,52.0241552921849,Kerry,Killarney,Republic of Ireland
Gally's Bar & Restaurant,http://www.facebook.com/gallys.bar,+353(0)667192250,-9.6897258,52.2565112,Kerry,Tralee,Republic of Ireland
Sunfish Explorer - Motorised Kayaking Tours,http://www.sunfishexplorer.com/,+353(0)879474616,-9.8983245,51.8373942,Kerry,Sneem,Republic of Ireland
Cassidy's Restaurant,,+353(0)667128833,-9.7079117,52.2690044,Kerry,Tralee,Republic of Ireland
Ballincollig Regional Park,http://www.corkcoco.ie/co/pdf/828779554.pdf,+353(0)214276891,-8.59025367889398,51.8933234498262,Cork,Ballincollig,Republic of Ireland
"O'Connell Restaurant, Ballyseede Castle Hotel",http://www.ballyseedecastle.com,+353(0)667125799,-9.6619895,52.2521579,Kerry,Tralee,Republic of Ireland
National Flight Centre,http://www.nfc.ie,+353(0)16217333,-6.49077667928464,53.3551866858181,Kildare,Leixlip,Republic of Ireland
Farren's Bar,https://www.facebook.com/pages/Farrens-Bar/195549303807809,+353(0)749370128,-7.3363421,55.3682768,Donegal,Malin Head,Republic of Ireland
National Flight Centre,http://www.nfc.ie,+353(0)16217333,-6.4906264755798,53.3552763351968,Kildare,Leixlip,Republic of Ireland
Olde Castle Bar,http://www.oldecastlebar.com,+353(0)749721262,-8.11047,54.654447,Donegal,Donegal Town,Republic of Ireland
Saoire Mara Charters,http://www.saoiremara.com,+353(0)879870266,-8.39384,55.02668,Donegal,Kincasslagh,Republic of Ireland
The Cosy Cottage Restaurant,http://www.thecosycottage.com,+353(0)749385740,-7.0387151,55.1895524,Donegal,Inishowen,Republic of Ireland
Chopin's Cafe,http://www.chopinscafe.ie,+353(0)667117539,-9.7034669,52.270195,Kerry,Tralee,Republic of Ireland
KRD Salmon Smokery,http://www.krdfisheries.com,+353(0)669761106,-9.78169027749322,52.1070295263928,Kerry,Killorglin,Republic of Ireland
Gloria Jean's Coffees,,+353(0)646630915,-9.5128759,52.0587501,Kerry,Killarney,Republic of Ireland
Der O'Sullivan's,http://www.derosullivan.com/,+353(0)667121049,-9.7059321,52.2696946,Kerry,Tralee,Republic of Ireland
Westport Cycle Tours,http://www.westportcycletours.com,+353(0)9864833,-9.5143467,53.8021307,Mayo,Westport,Republic of Ireland
"Earl of Desmond Hotel, Bar & Restaurant",http://www.earlofdesmond.com,+353(0)667121299,-9.6619895,52.2521579,Kerry,Tralee,Republic of Ireland
Caroline's Cafe,https://www.facebook.com/CarolinesCafe,+353(0)719841759,-8.2734415,54.4805267,Donegal,Bundoran,Republic of Ireland
Aran Sweater Market,http://www.aransweatermarket.com,+353(0)646639756,-9.7196641,53.1288715,Galway,Aran Islands,Republic of Ireland
Aran Sweater Market,http://www.aransweatermarket.com,+353(0)646639756,-9.50795034260556,52.0587315630764,Kerry,Killarney,Republic of Ireland
Aran Sweater Market,http://www.aransweatermarket.com,+353(0)646639756,-8.920072,52.693305,Clare,Shannon Airport,Republic of Ireland
Vero Café Parnell Plaza,http://www.parnellplaza.ie,+353(0)61279901,-8.6254286,52.6595155,Limerick,Limerick City,Republic of Ireland
Charlie St George Traditional Bar,http://www.parnellplaza.ie,+353(0)61279900,-8.6254897,52.6593702,Limerick,Limerick City,Republic of Ireland
Manor West Bar & Bistro,http://www.manorwesthotel.ie,+353(0)667194500,-9.67511093342238,52.2605703553364,Kerry,Tralee,Republic of Ireland
Brudair's Bakery & Coffee Shop,,+353(0)667129929,-9.70223343098098,52.2710760125664,Kerry,Tralee,Republic of Ireland
Rose Garden Chinese Restaurant & Takeway,,+353(0)667129393,-9.707682,52.2712278,Kerry,Tralee,Republic of Ireland
"Eithna's By the Sea, Seafood Restaurant",http://www.bythesea.ie,+353(0)868515607,-8.44822980750075,54.4667686887473,Sligo,Mullaghmore,Republic of Ireland
Mungo Murphy’s Seaweed Co.,http://www.mungomurphyseaweed.com,+353(0)857583862,-9.5511,53.2708,Galway,Rossaveal,Republic of Ireland
Sliabh Liag Boat Tours,http://www.sliabhleagueboattrips.com/,+353(0)876284688,-8.632111,54.623419,Donegal,Carrick,Republic of Ireland
Greenway Bicycle Hire,http://www.greenwaybicyclehire.com,+353(0)860382593,-9.546564,53.8851654,Mayo,Newport,Republic of Ireland
Westcove Bakery and Tea Garden,http://www.westcove.net,+353(0)872942138,-10.058337723709,51.7728130806063,Kerry,Castlecove,Republic of Ireland
The House,http://www.thehouse-howth.ie,+353(0)18396388,-6.06535619999999,53.3859632719562,Dublin,Howth Village,Republic of Ireland
Friel's Pub,https://www.facebook.com/frielspub,+353(0)657085883,-9.40124529259037,52.8545145303559,Clare,Miltown Malbay,Republic of Ireland
Tinteán Ceoil,http://www.cflt.ie,+353(0)667138137,-10.1714534555633,52.2567479053007,Kerry,Trá Lí / Tralee,Republic of Ireland
Sás Looped Walk,http://www.cflt.ie,+353(0)667138137,-10.1645080956932,52.2660766094812,Kerry,Brandon,Republic of Ireland
Oil Can Harry's,https://www.facebook.com/oil.harrys,+353(0)16611828,-6.24324447301637,53.3384413575124,Dublin,Dublin,Republic of Ireland
Galway Food Tours,http://tiny.cc/7e7vfx,+353(0)867332885,-9.04947254971209,53.2721788149031,Galway,Galway,Republic of Ireland
Linnane's Lobster Bar,http://www.linnanesbar.com,+353(0)657078120,-9.1008522,53.1546131,Clare,The Burren,Republic of Ireland
Howth Market,http://www.howthmarket.ie,+353(0)18394141,-6.06611155285645,53.3878863620979,Dublin,Howth,Republic of Ireland
Artists Gift Gallery,http://www.artistsgiftgallery.ie,+353(0)868697350,-6.26415176309706,53.3446937576316,Dublin,Dublin City,Republic of Ireland
Wild Atlantic Adventures,http://www.wildatlanticadventures.com,+353(0)873818989,-9.21528799900477,53.2485390415793,Galway,Furbo,Republic of Ireland
West Coast Kayaking,http://www.westcoastkayaking.ie,+353(0)834370893,-8.48080712641232,54.2713073010575,Sligo,Mullaghmore,Republic of Ireland
Irish Design Shop,http://www.irishdesignshop.com,+353(0)16798871,-6.26293709357071,53.3428188712715,Dublin,Dublin City,Republic of Ireland
Dingle Surf School,http://www.dinglesurf.com/,+353(0)669150833,-10.2717435529175,52.1401148346286,Kerry,Dingle,Republic of Ireland
Lahinch Adventures,http://www.lahinchadventures.com/,+353(0)868448622,-9.34844182116273,52.9340119039147,Clare,Lahinch,Republic of Ireland
Ballyhass Wake Park,http://www.ballyhasswakepark.ie,+353(0)2227773,-8.79650263123176,52.1697692652801,Cork,Mallow,Republic of Ireland
Stonechat Jewellers,http://www.stonechatjewellers.ie,+353(0)16710103,-6.26128835400197,53.3414433674754,Dublin,Dublin City,Republic of Ireland
The Hot Stove Restaurant,http://www.thehotstove.ie,+353(0)18747778,-6.26489124907379,53.3529834009662,Dublin,Dublin City,Republic of Ireland
KC Peaches - Pearse Street,http://kcpeaches.com/,+353(0)16770333,-6.2399998435203,53.3424497043186,Dublin,Pearse Street,Republic of Ireland
KC Peaches,http://kcpeaches.com/,+353(0)16336872,-6.25720889655986,53.3427123268478,Dublin,Dublin City,Republic of Ireland
KC Peaches - St. Stephens Green,http://kcpeaches.com/,+353(0)16425903,-6.25515968887248,53.3386126687806,Dublin,Dublin City,Republic of Ireland
Clewbay Charters,http://www.clewbaycharters.com,+353(0)86388425,-9.5545091,53.8812801,Mayo,Newport,Republic of Ireland
The Royal Cork Yacht Club Marina Blue Flag 2019,http://www.royalcork.com/,,-8.30381107581024,51.8043601620119,Cork,Crosshaven,Republic of Ireland
Wild Atlantic Gifts,http://www.wildatlanticgifts.com/,+353(0)879187341,-7.39345978269974,55.376549318208,Donegal,Malin Head,Republic of Ireland
Wing’s Gourmet Burger,http://www.wingsgb.ie,+353(0)873608040,-6.2614767,53.3513889,Dublin,46-49 O'Connell Street Upper,Republic of Ireland
Jimmy Brien's Bar,,+353(0)879613482,-9.50583676190183,52.0598760691443,Kerry,Killarney,Republic of Ireland
Celtic Tales - The Crane Bar,http://rabfultonstories.weebly.com/,+353(0)838653317,-9.060383,53.269875,Galway,Galway City,Republic of Ireland
Wicklow Bowl & KidZone,http://www.wicklowbowl.ie,+353(0)40440462555,-6.06030999999995,52.9864440823982,Wicklow,Wicklow Town,Republic of Ireland
Health and Herbs,http://www.healthandherbs.ie,+353(0)91583260,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
Bike the Bay,https://www.facebook.com/pages/Bike-the-Bay-Salthill/297510053744919?sk=settings&tab=settings#!/pages/Bike-the-Bay-Salthill/297510053744919,+353(0)862416199,-9.0688495,53.2669923,Galway,Salthill,Republic of Ireland
Bike Park Ireland,http://www.bikeparkireland.ie,+353(0)6721961,-8.00032039999996,53.0121074099298,Tipperary,Roscrea,Republic of Ireland
Bike Park Ireland,http://www.bikeparkireland.ie,+353(0)6721961,-8.00098558783565,53.0125592550406,Tipperary,Roscrea,Republic of Ireland
Adventure Gently,http://www.adventuregently.com,+353(0)851821547,-8.3012295257849,54.2304964391538,Leitrim,Dromahair,Republic of Ireland
The Tinahely Loop,http://www.irishtrails.ie/Trail/Tinahely-Loop/688/,+353(0)86396893,-6.4555599840927,52.7906337976792,Wicklow,Tinahely,Republic of Ireland
Swinford Visitor Information Point,,+353(0)949251506,-8.950982,53.943256,Mayo,Swinford,Republic of Ireland
Mayfield Birds of Prey Falconry,http://www.falconryinireland.com,+353(0)862134367,-7.31586,52.2877409,Waterford,Portlaw,Republic of Ireland
Garrettstown Surf School and Coasteering,http://www.surfgtown.com,+353(0)878768549,-8.58407444293971,51.6443141231038,Cork,Kinsale,Republic of Ireland
Burren Caving with Backwest Adventures,,+353(0)860563624,-9.133785,53.1166178,Clare,Ballyvaughan,Republic of Ireland
Five Star Fun,http://www.fivestarfun.ie,+353(0)719173155,-8.52440817549075,54.3928294256221,Sligo,Grange,Republic of Ireland
SKYPARK,http://www.skypark.ie,+353(0)429373100,-6.1859847,54.0401452,Louth,Carlingford,Republic of Ireland
Pedals & Boots,http://www.pedalsandboots.ie,+353(0)646683101,-9.7694264,51.7685096,Kerry,Beara Peninsula,Republic of Ireland
Pedals & Boots,http://www.pedalsandboots.ie,+353(0)646683101,-9.7694264,51.7685096,Kerry,Beara Peninsula,Republic of Ireland
Sligo Aero Club,http://www.learntofly.ie/,+353(0)872932884,-8.59776328864143,54.2782428939463,Sligo,Strandhill,Republic of Ireland
Mary's Bar & Hardware Shop,http://marysbar.ie,+353(0)16708629,-6.2603886,53.3428702,Dublin,Dublin City,Republic of Ireland
Spirit of Ireland - Wild Atlantic Way Day Tours,http://www.wildatlanticwaydaytours.com,+353(0)877777805,-9.04947254971209,53.2721788149031,Galway,Ballybane,Republic of Ireland
Mountaintrails,http://www.mountaintrails.ie,+353(0)864466997,-6.17768864453125,53.1934153830269,Dublin,Dublin City,Republic of Ireland
designist,http://www.designist.ie,+353(0)14758534,-6.2646099,53.3426454,Dublin,Dublin City,Republic of Ireland
Nelly's,http://www.facebook.com/Nellys-332659760215408/,+353(0)657081470,-9.34643,52.933018,Clare,Lahinch,Republic of Ireland
Ticknock Mountain Bike Trail - Bike Rental and Guided Tours,http://www.biking.ie,+353(0)12063919,-6.249582,53.256328,Dublin,Dublin Mountains,Republic of Ireland
Oak Ancestry,http://www.oakancestry.ie,+353(0)852013980,-8.96808883535152,52.8166439037384,Clare,Clarecastle,Republic of Ireland
Captain Americas,http://www.captainamericas.com,+353(0)16715266,-6.260614,53.3405114,Dublin,Dublin City,Republic of Ireland
Industry and Co.,http://www.industryandco.com,+353(0)16139111,-6.2629793,53.3427729,Dublin,Dublin City,Republic of Ireland
Carlingford Craft,https://www.facebook.com/CarlingfordCraft,+353(0)429373066,-6.18772782394262,54.0401587470856,Louth,Carlingford,Republic of Ireland
Connemara Sea Safaris,https://www.facebook.com/ConnemaraSeaSafaris,+353(0)877204488,-9.83878752777127,53.3258473162883,Galway,Carna,Republic of Ireland
Mourne Seafood Bar,http://www.mourneseafood.com,+353(0)16688862,-6.2369196,53.3428408,Dublin,Charlotte Quay,Republic of Ireland
Brother Hubbard North,http://www.brotherhubbard.ie,+353(0)14411112,-6.26819,53.347034,Dublin,Dublin City,Republic of Ireland
Péarla na Mara,http://www.pearlanamara.ie,+353(0)91483900,-8.928358,53.268736,Galway,Oranmore,Republic of Ireland
John Kavanagh The Gravediggers,https://www.facebook.com/pages/John-Kavanagh-The-Gravediggers/257955540917375,+353(0)872963713,-6.2719898,53.369637,Dublin,Glasnevin,Republic of Ireland
Bundoran Adventure Park,http://www.bundoranadventurepark.com,+353(0)879941608,-8.27415431638065,54.4804722604193,Donegal,Bundoran,Republic of Ireland
Harry's on the Green,http://www.harrysonthegreen.ie,+353(0)14758504,-6.26331,53.340503,Dublin,Dublin City,Republic of Ireland
Thornton's Restaurant,http://www.thorntonsrestaurant.com,+353(0)14787008,-6.261306,53.339442,Dublin,128 St Stephen’s Green,Republic of Ireland
Brioche,http://www.brioche.ie,+353(0)14979163,-6.25451470712278,53.3250075643552,Dublin,Ranelagh,Republic of Ireland
Cleaver East,http://www.cleavereast.ie,+353(0)15313500,-6.2666435,53.3450254,Dublin,Temple Bar,Republic of Ireland
McMunn's of Ballybunion,http://www.mcmunns.com,+353(0)6828845,-9.675991,52.510871,Kerry,Ballybunion,Republic of Ireland
Garage Bar,https://www.facebook.com/GarageBarDublin,+353(0)16796543,-6.2657111,53.3451729,Dublin,Temple Bar,Republic of Ireland
Peruke & Periwig,http://peruke.ie,+353(0)16727190,-6.2587843,53.3400676,Dublin,Dublin City,Republic of Ireland
The Liquor Rooms,http://theliquorrooms.com/,+353(0)873393688,-6.267143,53.3453118,Dublin,Dublin City,Republic of Ireland
Vintage Cocktail Club,http://vintagecocktailclub.com/,+353(0)16753547,-6.2629597,53.3450623,Dublin,Temple Bar,Republic of Ireland
Wagamama,http://www.wagamama.ie,+353(0)18219449,-6.39110772156527,53.3947931344631,Dublin,Blanchardstown,Republic of Ireland
Wagamama - Dundrum,http://www.wagamama.ie,+353(0)12157188,-6.24378219192658,53.288413630416,Dublin,Dundrum Town Centre,Republic of Ireland
Suas,http://www.suasbar.com/,+353(0)214278972,-8.4771727,51.8982605,Cork,Cork City,Republic of Ireland
Wagamama - South King Street,http://www.wagamama.ie,+353(0)14782152,-6.26240976574558,53.3403108866365,Dublin,Dublin City,Republic of Ireland
Fade Street Social,http://www.fadestreetsocial.com,+353(0)16040066,-6.263899,53.341824,Dublin,Dublin City,Republic of Ireland
Siopaella,http://www.siopaella.com,+353(0)16779106,-6.2641517,53.3445774,Dublin,Temple Bar,Republic of Ireland
Stir Restaurant,http://www.claytonhotelcardifflane.com/dining-options/stir-restaurant/,+353(0)16439500,-6.24113,53.345259,Dublin,Dublin,Republic of Ireland
George's Street Arcade,http://www.georgesstreetarcade.com,+353(0)872155140,-6.26383606798401,53.3425509170117,Dublin,Dublin City,Republic of Ireland
Tír na nÓg Bar & Restaraunt,https://www.facebook.com/TirnanOg.Bialann?fref=ts,+353(0)91593863,-9.4655489,53.2403113,Galway,Inverin,Republic of Ireland
Clonmacnoise Visitor Information Point,,+353(0)909674134,-7.9862945,53.3262773,Offaly,Clonmacnoise,Republic of Ireland
Eden Bar & Grill,http://www.edenbarandgrill.ie,+353(0)16706887,-6.2623051,53.3427211,Dublin,Dublin City,Republic of Ireland
Yamamori Sushi,http://www.yamamori.ie,+353(0)18720003,-6.26372921534425,53.3465934093498,Dublin,Dublin City,Republic of Ireland
